TADs	SDOCs	log2n_SDOCs	QNed_SDOCs	QNed_log2n_SDOCs	log2_mean_expression	TAD_length_kb	mod_Zscore_SDOC	Zscore_SDOC	group
"chr4	159090000	159190000"	181.66744164649216	181.66744164649216	-1.02210118579796	-0.540733041369829	0.0874628412503	100.0	-0.4543031959507519	-0.7745671161498645	1
"chr4	159190000	159570000"	144.56463784546418	83.91717353515003	-1.13791113392602	-1.04634529920383	0.207892851641	380.0	-0.48365167819729604	-0.8052097761187104	1
"chr4	159570000	159780000"	1091.1064590394399	304.48811168777854	0.361963608587459	-0.0802197370957795	4.46931620757	210.0	0.2650670974482585	-0.023474807282326926	2
"chr4	159780000	159940000"	829.5347647456441	388.1330841377635	0.107222342674597	0.205430235931663	0.0	160.0	0.05816272797397026	-0.2395030225272783	2
"chr4	159940000	160130000"	2580.719028918439	499.3536681880129	1.26034333133878	0.528829943414813	3.53169336086	190.0	1.443357242197682	1.206774305666277	3
"chr4	160130000	160400000"	297.9467896149817	139.40706438948007	-0.698859423788674	-0.740959660793078	0.0	270.0	-0.3623257163566522	-0.6785337128441336	1
"chr4	160400000	160850000"	68.6598055034225	45.773203668948334	-1.50695166341191	-1.38567376020623	0.0	450.0	-0.5436927369906909	-0.8678984607777654	0
"chr4	160850000	162160000"	70.54034523871411	26.036661630170933	-1.49424493054393	-1.6677062080992	0.0	1310.0	-0.5422052217255077	-0.8663453506684738	1
"chr4	162160000	162600000"	412.9639902194117	127.34569596416172	-0.470964623547474	-0.804867924033205	0.0	440.0	-0.2713466009213711	-0.5835426984833152	2
"chr4	162600000	163240000"	33.36390549183954	26.440269541085154	-1.73283998375632	-1.66244491423903	1.57046293103	640.0	-0.5716119503315715	-0.8970488254819918	0
"chr4	163240000	163970000"	193.43561077198126	63.04176462924057	-0.986546661249155	-1.22586236802876	0.0	730.0	-0.4449945220158679	-0.7648479583497675	1
"chr4	163970000	164100000"	258.3270927110683	204.71937743368042	-0.788171161750117	-0.424909101471762	2.98823022306	130.0	-0.39366507220246955	-0.7112550378093837	1
"chr4	164100000	164370000"	94.54881589963398	74.92816384425404	-1.36233167606082	-1.12483422803079	0.0	270.0	-0.5232144150269811	-0.846517107854808	1
"chr4	164370000	164480000"	904.4197865088985	467.57824660714726	0.189743114655684	0.450982260650438	4.13791332209	110.0	0.11739711207973551	-0.17765658442635382	2
"chr4	164480000	164610000"	1175.598386487746	550.0536527782252	0.437337667224225	0.677305322082785	0.0	130.0	0.33190058652878457	0.04630583293007401	2
"chr4	164610000	165670000"	81.16462936341784	34.784841155750506	-1.43496755286578	-1.52350790625355	0.0071955014042	1060.0	-0.5338013658959526	-0.8575709106668079	1
"chr4	165670000	165930000"	929.8192575158042	286.7283426003285	0.215031701210153	-0.131609827033403	1.72246602447	260.0	0.13748820621686192	-0.15667953488511113	2
"chr4	165930000	166030000"	189.37820290808614	189.37820290808614	-1.00315459707662	-0.496985490175092	0.0	100.0	-0.44820394961867394	-0.76819891183013	1
"chr4	166030000	166270000"	1092.8304621200652	336.9961039352978	0.364258131142677	0.0324279580664769	5.96158474478	240.0	0.266430791525829	-0.02205097849385724	2
"chr4	166270000	166420000"	397.86777196023064	230.95508944117447	-0.499765473974405	-0.327449298494781	0.0	150.0	-0.2832877764709465	-0.5960104431155618	2
"chr4	166420000	167060000"	42.31141846541283	33.53100581000001	-1.6621976954958	-1.54791842594486	0.344828496997	640.0	-0.5645344279140241	-0.8896592061128905	0
"chr4	167060000	167210000"	96.21592326527856	96.21592326527856	-1.35038137028549	-0.966783315292797	0.0	150.0	-0.5218957257121227	-0.845140268400546	1
"chr4	167210000	167510000"	151.59253241681913	101.06168827787941	-1.11915992100911	-0.939426499231163	0.0	300.0	-0.4780925824436678	-0.7994055413551651	1
"chr4	167510000	167930000"	533.8385863510919	164.61979233415613	-0.279986121476058	-0.627442836577392	0.0	420.0	-0.17573425966401	-0.48371414730433343	2
"chr4	167930000	168040000"	961.8863758966564	450.0594086389382	0.239874683953998	0.400497836012262	0.0	110.0	0.16285343897784785	-0.13019577344231809	2
"chr4	168040000	168140000"	206.30345250760746	206.30345250760746	-0.94338757012723	-0.41556673731629	0.0	100.0	-0.43481600217260746	-0.7542205971144208	1
"chr4	168140000	169080000"	103.56486231725215	38.226113974980166	-1.3129125435684	-1.48833500445667	0.160274831409	940.0	-0.5160826823514534	-0.8390708877222275	1
"chr4	169080000	169240000"	474.2691992995167	245.1936190872598	-0.372655211054429	-0.275451832012419	4.68790052248	160.0	-0.22285390883381825	-0.5329116279519661	2
"chr4	169240000	169430000"	489.87107236223085	229.20699436162425	-0.346201754862475	-0.33390484266667	4.05506547257	190.0	-0.2105127580935819	-0.5200262704544122	2
"chr4	169430000	169830000"	424.09445832460295	138.2147936233957	-0.455971772195352	-0.748428131187224	2.28243980501	400.0	-0.2625423513198388	-0.5743502085768782	2
"chr4	169830000	169930000"	415.9656187487088	329.6449536529883	-0.46609986311675	0.00925972164003434	0.0	100.0	-0.2689722994514548	-0.5810636976274961	2
"chr4	169930000	170210000"	1057.8619084982722	270.2482026350534	0.332429592035448	-0.184684149297011	3.4262647547	280.0	0.2387705106300741	-0.05093099262921129	2
"chr4	170210000	170430000"	1198.5410023316535	351.0208449627135	0.460137280489201	0.0809122460121385	0.0	220.0	0.35004829734317716	0.06525380192645579	2
"chr4	170430000	170510000"	651.6206003458391	516.3971081227811	-0.115383552468831	0.580247802517165	0.0	80.0	-0.08256816458331227	-0.3864397142280147	2
"chr4	170510000	170700000"	573.3431811397356	268.2629669334669	-0.219989582722531	-0.190067648273169	4.68041813273	190.0	-0.14448595010150445	-0.45108788348321727	2
"chr4	170700000	171010000"	210.45664770532971	122.16630076570425	-0.927453346566328	-0.832872014980712	1.36176835942	310.0	-0.4315308063642139	-0.7507905342838452	1
"chr4	171010000	171170000"	88.68892643338746	88.68892643338746	-1.39213857980511	-1.02162250583118	0.0908534304511	160.0	-0.5278496135658602	-0.8513567043805089	1
"chr4	171170000	171500000"	391.2294293799788	144.40400366712254	-0.513215740205806	-0.713043049929706	0.0	330.0	-0.2885387348731145	-0.6014929526190008	1
"chr4	171500000	171810000"	628.2951197290358	217.35440030261333	-0.147459945221608	-0.36737498181004	0.0	310.0	-0.10101872312992517	-0.40570388560933773	2
"chr4	171810000	173910000"	126.15262212656543	25.14804529643255	-1.20225312096767	-1.68294122881379	0.310340120612	2100.0	-0.4982156642331497	-0.8204159891057631	1
"chr4	173910000	174060000"	351.52806770095833	234.35204513397224	-0.588619155465996	-0.316848850695432	0.0	150.0	-0.3199426879179805	-0.634281723320925	1
"chr4	174060000	174200000"	466.84207684985347	311.22805123323565	-0.384948535216312	-0.058993786845938	4.86443379637	140.0	-0.2287287956085695	-0.5390455791485521	2
"chr4	174200000	174360000"	1018.4528191805846	436.47977964882193	0.293682490195791	0.365451722628752	7.31643239393	160.0	0.20759774631837588	-0.08347837988651388	2
"chr4	174360000	174440000"	790.4000963480142	526.9333975653428	0.0626075409703091	0.609529281929173	0.0	80.0	0.027207031826273525	-0.2718237695827578	2
"chr4	174440000	174890000"	28.33833778624301	28.33833778624301	-1.77478556016311	-1.61988809331303	0.0	450.0	-0.5755871966600558	-0.90119936793638	0
"chr4	174890000	175120000"	55.68392498835412	55.68392498835412	-1.58300508844775	-1.28450372980646	0.0	230.0	-0.553956715987319	-0.8786150496520703	0
"chr4	175120000	175280000"	857.0567029450431	367.3100155478756	0.138781632131976	0.141249859357505	4.63589946595	160.0	0.07993270306715082	-0.21677305854799528	2
"chr4	175280000	175670000"	190.58083763543473	98.5288637287252	-0.996208551917264	-0.954771544341238	0.0772429989325	390.0	-0.44725266021925425	-0.7672056734965934	1
"chr4	175670000	176840000"	187.4284554713455	42.634331972787	-1.00716695650448	-1.41496423284221	0.0703893278914	1170.0	-0.4497462084824324	-0.7698091795621744	1
"chr4	176840000	177120000"	580.3877036806954	200.78115731812923	-0.207578101012576	-0.447041793926869	2.23572705984	280.0	-0.13891370155022356	-0.4452699159241317	2
"chr4	177120000	177280000"	596.7057498157653	279.19413729422706	-0.18286172909228	-0.157657223835149	4.57621978121	160.0	-0.12600605473566884	-0.4317930816192527	2
"chr4	177280000	177460000"	382.6758223644381	222.1364357955286	-0.535003055281067	-0.356325290283318	0.0	180.0	-0.2953046759320637	-0.6085572508507449	1
"chr4	177460000	178470000"	166.63061078838652	42.56852686327362	-1.06450622324211	-1.41975413210281	3.06263982829	1010.0	-0.4661973958028713	-0.7869858136010047	1
"chr4	178470000	178990000"	48.378919800938746	38.33938685494207	-1.62142947158972	-1.48419990533032	0.0214797274105	520.0	-0.5597350074664074	-0.8846481459978086	0
"chr4	178990000	180240000"	35.15567242046121	20.407235871931416	-1.72545754546003	-1.77144356067221	0.0	1250.0	-0.570194654749906	-0.8955690315281004	0
"chr4	180240000	180580000"	144.76128565409888	84.03132405306677	-1.13713095890578	-1.04474006262985	0.0	340.0	-0.4834961289091213	-0.8050473675857617	1
"chr4	180580000	180740000"	95.98208299543931	95.98208299543931	-1.35219372149502	-0.967929390847729	0.0	160.0	-0.5220806944019475	-0.8453333936401946	1
"chr4	180740000	180980000"	325.15379934414506	168.10207565432523	-0.648603354578996	-0.605392854534853	0.0	240.0	-0.3408048510791936	-0.6560638436565998	1
"chr4	180980000	182020000"	118.12146419573074	36.42511313957191	-1.24278428085059	-1.5086412784065	0.0	1040.0	-0.5045683457505978	-0.8270488043223816	1
"chr4	182020000	182480000"	166.76506524512823	78.02812112386137	-1.06045144688921	-1.09706842683936	0.0	460.0	-0.46609104173168536	-0.7868747696426741	1
"chr4	182480000	183370000"	104.52747501915543	44.79748929392375	-1.30816102377622	-1.38788721977228	0.929790997719	890.0	-0.5153212514379405	-0.8382758800493763	1
"chr4	183370000	183720000"	159.71430375365773	92.71128226024798	-1.09302098660583	-0.998081028487878	0.0	350.0	-0.47166822532047126	-0.792697889859227	1
"chr4	183720000	183850000"	547.5737654461866	317.8567275031908	-0.258022963298126	-0.0318843889529542	6.65913965122	130.0	-0.16486967212536358	-0.4723704649001878	2
"chr4	183850000	184000000"	347.9821650422035	231.98811002813568	-0.597773408817271	-0.325094461003539	0.0	150.0	-0.32274751263652524	-0.6372102321753379	1
"chr4	184000000	184190000"	258.27084515554554	172.18056343703034	-0.78851000798635	-0.59223347472479	0.130930869826	190.0	-0.3937095642681777	-0.7113014918382276	1
"chr4	184190000	184340000"	415.67882015929786	241.29408274437623	-0.46671295618022	-0.289097802372915	0.0	150.0	-0.26919915840677255	-0.581300560364393	2
"chr4	184340000	184550000"	550.748758094728	236.0351820405977	-0.249860182494916	-0.310164275686862	3.73660487531	210.0	-0.16235823886877382	-0.46974828516804196	2
"chr4	184550000	184660000"	1003.1024501283432	518.5964435926562	0.276404988236951	0.586839130670916	4.75462031167	110.0	0.19545553636509133	-0.09615602392081983	2
"chr4	184660000	185170000"	93.35161658169093	62.23441105446063	-1.36689044097975	-1.23450007976502	0.493134922306	510.0	-0.5241614049934712	-0.8475058571636581	1
"chr4	185170000	185470000"	3906.5596022854274	479.5138666278445	1.78787788272344	0.478757042092681	6.10003151475	300.0	2.4921030118672722	2.3017665353763825	4
"chr4	185470000	185570000"	1812.3893749978579	776.7383035705105	0.884562082464776	1.18522600428843	5.62307672083	100.0	0.8356050807031704	0.5722221447210426	3
"chr4	185570000	185660000"	1177.6343240412705	683.5955556237784	0.439984837894542	0.981955098550595	5.75172257179	90.0	0.33351102215691436	0.04798728381192694	2
"chr4	185660000	185910000"	1173.4147842424056	343.6620426461911	0.433374533632063	0.0534527652727656	4.60940039001	250.0	0.3301733474749773	0.044502427951032535	2
"chr4	185910000	186070000"	1094.512716078981	433.6904028869116	0.365745418591633	0.360773106638075	2.43028527298	160.0	0.2677614618630947	-0.02066162969098133	2
"chr4	186070000	186550000"	842.1905958937829	158.34664508736208	0.118021360179151	-0.655571043696226	4.45124775124	480.0	0.06817354650289553	-0.22905075771798647	2
"chr4	186550000	186950000"	543.6144200388961	159.210233679737	-0.262888421751552	-0.651540949797018	1.46988597627	400.0	-0.1680015318903817	-0.47564043003989653	2
"chr4	186950000	187840000"	118.77115975436115	38.70819580786787	-1.23979188151159	-1.47759823248966	1.20515788392	890.0	-0.5040544336842651	-0.8265122303159225	1
"chr4	187840000	187940000"	0.0	0.0	-2.1555996066897	-2.22093327199613	0.0	100.0	-0.5980029474447196	-0.9246035843272201	0
"chr4	187940000	189310000"	24.875500343185998	16.58366689545733	-1.81326766256681	-1.85325508510412	0.0	1370.0	-0.5783263164248378	-0.9040592744508317	0
"chr4	189310000	189430000"	0.0	0.0	-2.1555996066897	-2.22093327199613	0.0	120.0	-0.5980029474447196	-0.9246035843272201	0
"chr4	189430000	190160000"	30.984883251567695	24.5549390214789	-1.76414010659024	-1.69214592837074	0.0	730.0	-0.5734937674674727	-0.8990136249607027	0
"chr4	190160000	190520000"	0.0	0.0	-2.1555996066897	-2.22093327199613	0.0	360.0	-0.5980029474447196	-0.9246035843272201	0
"chr4	190520000	190700000"	100.89256459954623	100.89256459954623	-1.32472583670728	-0.940721561419321	0.0	180.0	-0.5181964816898041	-0.8412778991043948	1
"chr4	190700000	190820000"	357.5042874207043	238.3361916138029	-0.580323281520184	-0.30214704711348	0.0	120.0	-0.31521547163300656	-0.6293460513497893	1
"chr5	190000	300000"	1022.2342871628476	593.3886277301428	0.300459775247408	0.783038906834444	6.07681559705	110.0	0.2105889042518431	-0.0803553210959986	2
"chr5	300000	470000"	2806.1066236792026	783.0822555947892	1.3606325216367	1.20256134620599	3.2428565239	170.0	1.6216398285731157	1.3929186052854539	3
"chr5	470000	670000"	923.6290776479897	365.9793631619332	0.208587835124087	0.135926941867377	2.30997649237	200.0	0.13259174650649264	-0.16179191339571256	2
"chr5	670000	910000"	553.808047706158	286.31460718360233	-0.245726429109981	-0.133370829208086	3.05935527762	240.0	-0.15993832722733603	-0.4672216628725411	2
"chr5	910000	1030000"	213.48145918106835	213.48145918106835	-0.915707245603178	-0.385146818047953	0.0071955014042	120.0	-0.4291381670809154	-0.7482923869735238	1
"chr5	1030000	1160000"	514.7098594642733	343.1399063095156	-0.310386062241298	0.0515771304812255	1.37295209791	130.0	-0.190865167410158	-0.49951228150392346	2
"chr5	1160000	1360000"	416.57363369563404	241.81350591680234	-0.463300316245064	-0.288530415686606	4.31133962596	200.0	-0.2684913569337097	-0.5805615470252257	2
"chr5	1360000	1460000"	281.4665594010287	281.4665594010287	-0.730738185553467	-0.149369563269404	0.0071955014042	100.0	-0.3753616514964046	-0.6921444925944357	1
"chr5	1460000	1670000"	2154.4746078526728	508.44733131738593	1.08103824942847	0.558121812219343	5.60021027442	210.0	1.1061960160158886	0.8547453073086395	3
"chr5	1670000	1850000"	580.8002402059625	271.75206884574123	-0.207227854766067	-0.179626834834988	5.75335048064	180.0	-0.13858738333037202	-0.4449292080753049	2
"chr5	1850000	2060000"	77.19171299257168	77.19171299257168	-1.46431916138863	-1.10390879724943	0.0	210.0	-0.53694396035329	-0.860852083865722	1
"chr5	2060000	2140000"	0.0	0.0	-2.1555996066897	-2.22093327199613	0.0	80.0	-0.5980029474447196	-0.9246035843272201	0
"chr5	2140000	4850000"	32.36714702355499	16.73357226224361	-1.74894749605301	-1.85179341577829	0.0	2710.0	-0.5724003906976263	-0.8978720336410977	0
"chr5	4850000	5420000"	133.57555231450993	69.05755874922504	-1.17604263495678	-1.17172870470805	2.9476661568	570.0	-0.49234409355599806	-0.8142855002364728	1
"chr5	5420000	6590000"	659.2551664698659	88.29984596688648	-0.109004188849351	-1.02386157552343	4.27227207978	1170.0	-0.07652918894274734	-0.38013443835175487	2
"chr5	6590000	6760000"	1165.4865455376762	461.81311744306424	0.424064523827595	0.432726507031851	4.84624256511	170.0	0.3239020755215173	0.037954612209567314	2
"chr5	6760000	7250000"	177.44117656120375	76.04621852623018	-1.03191739870807	-1.1151248961899	0.0	490.0	-0.4576461903640566	-0.7780575263259039	1
"chr5	7250000	7390000"	120.38508968915512	120.38508968915512	-1.23653019481738	-0.840224548901364	0.0	140.0	-0.5027778079528923	-0.8251793093196913	1
"chr5	7390000	7740000"	41.54247141909704	41.54247141909704	-1.66752309261282	-1.43577640532634	0.0565835283664	350.0	-0.5651426684356395	-0.8902942681691346	0
"chr5	7740000	7890000"	1028.9099980178887	379.7738921695695	0.307620148590449	0.171414936220396	4.62127045322	150.0	0.2158694211249859	-0.07484194968400604	2
"chr5	7890000	8730000"	122.81820113774587	52.636371916176806	-1.22402164950598	-1.32015351626651	0.0	840.0	-0.5008532060134872	-0.8231698383593483	1
"chr5	8730000	9230000"	357.5431451960383	123.68960615182013	-0.579541505345624	-0.824367563203642	0.0	500.0	-0.31518473496049937	-0.6293139592846426	1
"chr5	9230000	9330000"	0.0	0.0	-2.1555996066897	-2.22093327199613	0.0	100.0	-0.5980029474447196	-0.9246035843272201	0
"chr5	9330000	9550000"	1113.1559221162079	362.7838398402078	0.380237306178888	0.120585322511845	1.4620523188	220.0	0.2825083204653834	-0.005264480020258846	2
"chr5	9550000	10230000"	249.86743997770964	77.05161659697934	-0.813313730680645	-1.10712514540942	0.0071955014042	680.0	-0.40035669500780663	-0.7182417405813085	1
"chr5	10230000	10440000"	1147.722465837231	397.0467387737683	0.409851721849923	0.231018678791828	7.02739460598	210.0	0.30985060974791817	0.023283520050620163	2
"chr5	10440000	10540000"	2128.055881114578	912.0239490491049	1.06501495675733	1.42065340488314	0.0285691521968	100.0	1.0852986860780418	0.8329264694497371	3
"chr5	10540000	10690000"	2370.163167985722	694.1578772084678	1.16767093097255	1.00096246639723	1.58496250072	150.0	1.276806623014599	1.0328793168775838	3
"chr5	10690000	10790000"	1653.2493543989149	773.542952076725	0.784901375829578	1.17811546856625	4.52669484554	100.0	0.709724619099529	0.4407907422642444	3
"chr5	10790000	12410000"	92.78891965304946	27.175411534880414	-1.36937151849472	-1.64088676121067	0.0356239097307	1620.0	-0.524606500757904	-0.8479705802811438	1
"chr5	12410000	12690000"	0.0	0.0	-2.1555996066897	-2.22093327199613	0.0	280.0	-0.5980029474447196	-0.9246035843272201	0
"chr5	12690000	13960000"	26.881316027960548	17.920877351973697	-1.7870237348752	-1.81391306000187	0.316145742293	1270.0	-0.5767397073283895	-0.9024027007773613	0
"chr5	13960000	14100000"	0.0	0.0	-2.1555996066897	-2.22093327199613	0.0	140.0	-0.5980029474447196	-0.9246035843272201	0
"chr5	14100000	14300000"	3284.389434940024	635.5096752948724	1.56800738714463	0.881738161005203	5.46303385532	200.0	1.99996365203377	1.7879253447492502	4
"chr5	14300000	14500000"	803.0556917952605	318.2032893715435	0.078360108068003	-0.0309003496325397	0.0	200.0	0.037217663914748185	-0.26137169943536653	2
"chr5	14500000	14680000"	728.3247121112912	312.1391623334105	-0.0198818284963408	-0.0554938681608719	3.9371089462	180.0	-0.02189487222358679	-0.32309091644858723	2
"chr5	14680000	14890000"	508.53057627370947	262.9064940275317	-0.32156956169142	-0.211309574039368	3.81557542886	210.0	-0.19575300780052782	-0.5046156606090467	2
"chr5	14890000	15050000"	555.4474808675401	287.1621818325246	-0.243820703811381	-0.12984829117312	0.0	160.0	-0.1586415283307016	-0.46586767913656024	2
"chr5	15050000	16440000"	96.45590424881559	33.36826049626043	-1.34894294407459	-1.54990166243553	0.17632277264	1390.0	-0.5217058996905471	-0.8449420716357691	1
"chr5	16440000	17200000"	270.8840493819288	72.23574650184767	-0.753158244200997	-1.14165716852188	2.91392658626	760.0	-0.3837324638232839	-0.7008844319766772	1
"chr5	18350000	18670000"	87.65153217816263	69.46219581657077	-1.39407424633594	-1.16500742325236	0.0	320.0	-0.528670197019483	-0.852213473038397	1
"chr5	18670000	18790000"	925.6405992968836	478.54924766550033	0.212582235429174	0.477031198749571	0.0	120.0	0.13418286904584817	-0.1601306272503965	2
"chr5	18790000	19790000"	35.1628228173389	23.44188187822593	-1.72393565993219	-1.71853453266926	0.0	1000.0	-0.5701889987542852	-0.8955631261204839	0
"chr5	19790000	21190000"	24.830829332944813	16.553886221963207	-1.81414227448491	-1.85510867525544	0.356143810225	1400.0	-0.5783616513919209	-0.9040961675811899	0
"chr5	21190000	21470000"	44.218191989697644	44.218191989697644	-1.64328920912412	-1.39619180597028	0.0	280.0	-0.5630261616054789	-0.8880844299031032	0
"chr5	21470000	21800000"	35.31423500287066	35.31423500287066	-1.72360109808947	-1.51747777602917	0.0	330.0	-0.5700692310444695	-0.8954380770233517	0
"chr5	21800000	22710000"	41.14994759334343	27.433298395562286	-1.67568251699795	-1.63702072283808	0.0	910.0	-0.5654531565214794	-0.8906184478237705	0
"chr5	22710000	24590000"	88.66613694045638	22.651221251333098	-1.39221785082975	-1.73297607293682	0.124328135002	1880.0	-0.527867640155772	-0.8513755258875436	1
"chr5	24590000	27890000"	39.55409531279245	12.890904404210128	-1.69374974869386	-1.90125054097546	0.0356239097307	3300.0	-0.5667154827482257	-0.8919364387512397	0
"chr5	27890000	29170000"	40.58163019339406	20.980398453611418	-1.681883722423	-1.76021106869657	0.0	1280.0	-0.5659026981036268	-0.891087812805846	0
"chr5	29170000	30010000"	52.4870004860803	30.467760261249122	-1.60887035416768	-1.59868300532119	0.0	840.0	-0.5564854974374132	-0.8812553425796507	0
"chr5	30010000	31380000"	54.13372954034681	25.328765345737956	-1.59494336084117	-1.67739186280068	0.0	1370.0	-0.5551829274571716	-0.8798953332730409	0
"chr5	31380000	31560000"	213.32005550943487	169.05214431710488	-0.916463990283924	-0.602245723864109	5.06759569694	180.0	-0.4292658381005199	-0.7484256878920774	1
"chr5	31560000	31830000"	582.0194311995214	230.6197432855746	-0.205932214882823	-0.330113042158599	0.321928094887	270.0	-0.13762299785100246	-0.44392229616500695	2
"chr5	31830000	32100000"	363.6919940700783	188.02603329673067	-0.564273190819488	-0.504671622686478	0.0	270.0	-0.3103209682493851	-0.624235715433923	1
"chr5	32100000	32360000"	1154.8819050501256	338.23425427598903	0.415374242124837	0.036120002523659	4.66177809777	260.0	0.3155137578960111	0.029196395598916874	2
"chr5	32360000	32440000"	0.0	0.0	-2.1555996066897	-2.22093327199613	0.0	80.0	-0.5980029474447196	-0.9246035843272201	0
"chr5	32440000	32630000"	2600.802132830706	613.7788298374618	1.26626571843571	0.826785661365426	9.26955334514	190.0	1.4592430664007663	1.2233606458146604	3
"chr5	32630000	33420000"	238.26522974888664	77.65199217049724	-0.849365111169073	-1.09966718739629	0.301587646603	790.0	-0.40953409471989655	-0.7278238353694937	1
"chr5	33420000	33970000"	1045.6543816836281	202.3278571977741	0.324060038587559	-0.437343079539099	5.84306260956	550.0	0.2291143028158316	-0.061013009482917165	2
"chr5	33970000	34190000"	327.221095068511	189.94596346984602	-0.644697649457831	-0.495284274343412	2.7398481027	220.0	-0.33916961099894855	-0.65435649452265	1
"chr5	34190000	34470000"	254.79420704652154	147.90345693896646	-0.799089715422205	-0.698498739668094	0.0	280.0	-0.39645960042090433	-0.7141727961197278	1
"chr5	34470000	34910000"	700.6646055438563	186.843894811695	-0.060487300585696	-0.513911136573484	0.0908534304511	440.0	-0.04377413910824713	-0.3459349916509164	2
"chr5	34910000	35060000"	1037.5708313095913	411.1277148669447	0.313391162345593	0.280643760622769	4.62527048937	150.0	0.22272017864360685	-0.06768909484781305	2
"chr5	35060000	35200000"	787.3517171355095	407.0549327347406	0.0552318566617575	0.262719182299361	0.0	140.0	0.024795750358740574	-0.27434138114025125	2
"chr5	35200000	35340000"	1158.8845146047265	496.6647919734542	0.419009294941896	0.523181189018866	2.84999925947	140.0	0.3186798397932988	0.03250209196158072	2
"chr5	35340000	35620000"	312.1971526350023	161.40358647867998	-0.668291056981025	-0.641552770797398	1.61588707392	280.0	-0.3510536160500901	-0.6667645476134723	1
"chr5	35620000	35760000"	459.8411085203976	306.56073901359844	-0.396909596283731	-0.07068130197457	0.0	140.0	-0.23426659258551819	-0.5448275759249313	2
"chr5	35760000	35950000"	736.9587204718671	344.81744854499505	-0.008682672195207	0.0596589422603981	3.28983446518	190.0	-0.015065333344375358	-0.31596021592848345	2
"chr5	35950000	36060000"	0.0	0.0	-2.1555996066897	-2.22093327199613	0.0	110.0	-0.5980029474447196	-0.9246035843272201	0
"chr5	36060000	36260000"	684.8986833452263	293.5280071479541	-0.0810962314543633	-0.113136486411275	3.59424994766	200.0	-0.05624505344205998	-0.3589558349170663	2
"chr5	36260000	36720000"	505.9989057545136	141.20588330575075	-0.324823154389247	-0.726240965927005	0.214124805353	460.0	-0.19775557040159628	-0.5067065300562426	2
"chr5	36720000	36860000"	717.2663034327763	416.36019536414176	-0.0377991762816385	0.300220416203689	0.0	140.0	-0.03064212249925007	-0.33222389353434795	2
"chr5	36860000	37050000"	876.4003920045221	375.6001680019381	0.154104076602699	0.163089168878628	5.08512718021	190.0	0.09523364684458742	-0.2007973902515665	2
"chr5	37050000	37400000"	584.9618493749558	202.36355174242706	-0.2017893391326	-0.436898624849388	4.30499769894	350.0	-0.1352955320334123	-0.4414921962696052	2
"chr5	37400000	37820000"	382.17293431151614	141.06122306610754	-0.535767834424322	-0.726892975898147	0.0	420.0	-0.29570246261072897	-0.6089725786974143	1
"chr5	37820000	38580000"	210.17903546349444	64.81290422914167	-0.927538846789223	-1.2097076551423	0.144046369617	760.0	-0.43175039887788536	-0.751019810151388	1
"chr5	38580000	38820000"	340.57749214560084	176.07600915720647	-0.616755944982202	-0.57289528115569	0.0	240.0	-0.328604641715309	-0.6433256426162285	1
"chr5	38820000	38930000"	188.46943949224962	188.46943949224962	-1.00525377000648	-0.503293863176729	0.0071955014042	110.0	-0.4489227855082475	-0.7689494461696085	1
"chr5	38930000	39110000"	909.7601302923255	389.8971986967109	0.193773951658095	0.211397405943703	3.5376066915	180.0	0.12162134768087374	-0.1732460730388624	2
"chr5	39110000	39570000"	406.1603405327891	118.95358243631594	-0.483490463414007	-0.845674347284234	0.948600847493	460.0	-0.2767283179773208	-0.5891617326946473	2
"chr5	39570000	39710000"	281.452705934946	223.04599231669414	-0.730841828869707	-0.354075089705512	0.0	140.0	-0.3753726096494747	-0.6921559339683232	1
"chr5	39710000	39940000"	136.04494094506538	107.81306490537642	-1.17034221270809	-0.904856186940459	0.0	230.0	-0.4903907962048781	-0.8122460684850926	1
"chr5	39940000	40500000"	497.80265174357754	122.10586607587202	-0.340111145495665	-0.832966724135399	0.0	560.0	-0.20423884365011175	-0.5134756956972618	2
"chr5	40500000	40590000"	867.7324935691505	578.4883290461003	0.14822682785714	0.751003551673577	0.0	90.0	0.08837730076601145	-0.20795608008600494	2
"chr5	40590000	40700000"	719.0943427157949	417.4213393065914	-0.03416880497932	0.302564800326967	1.72900887034	110.0	-0.029196135324497254	-0.3307141427764368	2
"chr5	40700000	40890000"	903.10027626168	333.3371311349126	0.186735169414361	0.0214346271512009	9.57728955592	190.0	0.11635337362610548	-0.17874634853280125	2
"chr5	40890000	41240000"	157.33390342695142	91.3295026613334	-1.10151258851024	-1.00892976907665	0.0	350.0	-0.4735511325288497	-0.7946638274792558	1
"chr5	41240000	41680000"	102.1841332287446	68.12275548582973	-1.31982141386387	-1.17543337184433	0.0036022366802	440.0	-0.5171748451798656	-0.840211211569318	1
"chr5	41680000	41850000"	896.3777730266909	419.4084255215858	0.179536544953656	0.309987019835519	0.0	170.0	0.11103584377303954	-0.18429836508319283	2
"chr5	41850000	41960000"	969.7752341832062	562.9370904939893	0.245605197152671	0.707633070021792	5.21832912484	110.0	0.16909356084599336	-0.12368048140903898	2
"chr5	41960000	42100000"	268.96420281948986	213.14908775262543	-0.756629168119548	-0.386689806242036	0.0	140.0	-0.3852510709629488	-0.7024700050164037	1
"chr5	42100000	42590000"	90.11143320719974	60.07428880479982	-1.38437192220074	-1.24481232632083	3.22727899447	490.0	-0.5267244044032131	-0.8501818769575716	1
