chr	start	end	SDOA	TAD_length	Alu	GM12878_CTCF	GM12878_RNAseq	GM12878_H3K27me3	GM12878_DHS	GM12878_H3K4me3	GM12878_MRE
chr4	174360000	174440000	1.006702657	9	0.303414819	0.55408932	0.02779714	0.655306111	0.435884612	0.132071442	0.69897532
chr4	174440000	174890000	0.509685761	46	0.167401279	0.251213218	0.003385989	0.387155016	0.249629283	0.074138655	0.393745923
chr4	174890000	175120000	0.60903089	24	0.167401279	0.324270354	0.000298413	0.392095709	0.23332021	0.077395363	0.15248199
chr4	175120000	175280000	1.018900882	17	0.230176759	0.362063656	0.360247508	0.289251374	0.314784517	0.606882633	0.295309442
chr4	175280000	175670000	0.792731502	40	0.248955749	0.250772212	0.001707074	0.364641276	0.218748778	0.082010918	0.160441094
chr4	175670000	176840000	0.790228781	118	0.196732273	0.255783647	0.121601124	0.250971452	0.196330184	0.078379076	0.151466828
chr4	176840000	177120000	0.960184535	29	0.26903777	0.322485848	0.498215943	0.303320193	0.260477282	0.211642436	0.15719314
chr4	177120000	177280000	0.964360005	17	0.256333209	0.291703108	1.100088992	0.424896023	0.294384227	0.581042569	0.229303585
chr4	177280000	177460000	0.89749081	19	0.190651457	0.264503544	0.004575661	0.319876371	0.261169989	0.083581444	0.100386557
chr4	177460000	178470000	0.772586744	102	0.267676303	0.278423425	0.052298446	0.304367974	0.233179374	0.155722635	0.206196057
chr4	178470000	178990000	0.5882194	53	0.202813088	0.259341766	0.005490793	0.243941202	0.207112275	0.069127695	0.231269967
chr4	178990000	180240000	0.541202897	126	0.188828643	0.217273374	0.001740581	0.186389374	0.187533473	0.070147163	0.156106523
chr4	180240000	180580000	0.751499888	35	0.196942682	0.243502683	0.001291951	0.20374023	0.191568382	0.08106687	0.136545269
chr4	180580000	180740000	0.69003944	17	0.146476119	0.236001007	0.001544286	0.220499977	0.184241595	0.065317942	0.144602427
chr4	180740000	180980000	0.872989393	25	0.177863859	0.314668009	0.000714947	0.258488737	0.197802345	0.095703944	0.207047275
chr4	180980000	182020000	0.721055578	105	0.218909365	0.272421611	0.003603333	0.278817171	0.215475557	0.080722596	0.210285446
chr4	182020000	182480000	0.772707686	47	0.169220858	0.307445006	0.004133016	0.339529032	0.250870263	0.076521545	0.25380488
chr4	182480000	183370000	0.702777468	90	0.267089682	0.254826406	0.003200392	0.356541309	0.262832357	0.088456252	0.336232473
chr4	183370000	183720000	0.766231006	36	0.322845324	0.270050486	0.003392526	0.448503324	0.262216412	0.079735057	0.322671077
chr4	183720000	183850000	0.951421094	14	0.34767958	0.553863805	0.418250611	0.344566948	0.535366517	0.535794848	0.473340358
chr4	183850000	184000000	0.883194251	16	0.48546371	0.426853995	0.006268656	0.398386475	0.25168246	0.069672471	0.270636733
chr4	184000000	184190000	0.838371349	20	0.475772057	0.423397687	0.000577978	0.586782907	0.283795458	0.086133549	0.464430625
chr4	184190000	184340000	0.909938106	16	0.440823369	0.423726859	0.001738751	0.617069599	0.365330849	0.129008916	0.526215481
chr4	184340000	184550000	0.95229162	22	0.721419799	0.331699729	0.128674123	0.439348269	0.388090098	0.862429253	0.554936114
chr4	184550000	184660000	1.0426104	12	0.722869161	0.253724402	0.671873419	0.174778327	0.355527006	0.70472904	0.302177104
chr4	184660000	185170000	0.685891557	52	0.341367315	0.438718715	0.009016744	0.72518697	0.405693	0.128243285	0.568624413
chr4	185170000	185470000	1.247579972	31	0.340382601	0.555848334	0.790742852	0.260966265	0.653490858	2.120607986	0.331072153
chr4	185470000	185570000	1.131774783	11	0.577534414	0.279096843	0.82856069	0.287393228	0.347344515	0.704572434	0.178253968
chr4	185570000	185660000	1.066785001	10	0.539404122	0.257988678	0.848251285	0.162966275	0.429526285	1.383241	0.352031239
chr4	185660000	185910000	1.066244007	26	0.361586763	0.36212229	0.457712519	0.46022557	0.535061259	0.594666025	0.337949989
chr4	185910000	186070000	1.055753193	17	0.439428358	0.655232608	0.14670713	0.880761144	0.488139646	0.269526232	0.881349886
chr4	186070000	186550000	1.016264559	49	0.512666418	0.363529501	1.079255436	0.328065977	0.42836664	0.79984571	0.318138058
chr4	186550000	186950000	0.950328427	41	0.301322303	0.353561757	0.004564222	0.496248825	0.340983032	0.188345361	0.363375598
chr4	186950000	187840000	0.721876054	90	0.322576622	0.302524007	0.017104746	0.309551792	0.323702962	0.147233528	0.530173175
chr4	187840000	187940000	0	11	0.159031215	0.152447855	0.00027454	0.142705603	0.204930613	0.067184169	0.342772614
chr4	187940000	189310000	0.490739988	138	0.374514541	0.208171355	0.000826625	0.155957664	0.243630184	0.074984389	0.410656077
chr4	189310000	189430000	0	13	0.348752665	0.193491509	0.000514762	0.135438188	0.20586464	0.070820918	0.399850511
chr4	189430000	190160000	0.52271389	74	0.231609989	0.216543423	0.021323834	0.142135432	0.220670406	0.070322733	0.42514692
chr4	190160000	190520000	0	37	0.118575906	0.279487735	0.003641464	0.234264021	0.361861906	0.109102496	0.483958167
chr4	190520000	190700000	0.697490031	19	0.139501066	0.624124125	0.003355485	0.498258375	0.792071882	0.212781768	1.226683035
chr4	190700000	190820000	0.887254939	13	0.181351386	0.334212606	0.018874602	0.179207846	0.391849648	0.093789865	0.412314045
chr5	190000	300000	1.045457492	12	0.31958426	0.213213784	0.851572105	0.135137882	0.459176485	0.868643795	0.52194227
chr5	300000	470000	1.197687027	18	0.251101919	0.704985104	0.61630116	0.198785174	0.861807134	1.86453801	0.742246076
chr5	470000	670000	1.030172312	21	0.146476119	0.439753428	0.097392944	0.579246007	0.801755051	0.739887189	1.791543949
chr5	670000	910000	0.953125697	25	0.125550959	0.242353001	0.186915751	0.194073013	0.372822	0.549819157	1.207690983
chr5	910000	1030000	0.809763808	13	0.153451173	0.67624305	0.108271578	0.811803286	0.725196377	0.121065489	1.704960543
chr5	1030000	1160000	0.942102344	14	0.109454683	0.458245624	0.034370253	0.604516791	0.85169298	0.469538272	1.921301662
chr5	1160000	1360000	0.910261695	21	0.221806695	0.555848334	0.410505425	0.518298822	0.683404972	0.894353354	1.734771281
chr5	1360000	1460000	0.851296699	11	0.225991727	0.403400478	0.007618476	0.992993155	1.15699462	0.256103753	1.80360051
chr5	1460000	1670000	1.157842611	22	0.187330003	0.633244937	0.744688824	0.359123558	0.755353915	1.698061402	1.128476687
chr5	1670000	1850000	0.960291531	19	0.227851741	0.401315721	0.214674761	0.583044883	0.617657031	1.061994763	1.196329667
chr5	1850000	2060000	0.657553305	22	0.107615108	0.40541078	0.001143915	0.854629124	0.55810829	0.108829056	2.153030032
chr5	2060000	2140000	0	9	0.09416322	0.272647126	0.000343175	0.278721881	0.408242456	0.078955754	1.166739372
chr5	2140000	4850000	0.529095855	272	0.142383745	0.24587247	0.00057238	0.227640011	0.340343782	0.091049412	0.737247258
chr5	4850000	5420000	0.739455833	58	0.140969498	0.304484245	0.020759051	0.303214634	0.347496643	0.095905426	0.408418354
chr5	5420000	6590000	0.979373168	118	0.160962769	0.354007774	0.101233566	0.498639533	0.382714888	0.273075253	0.314542807
chr5	6590000	6760000	1.065222238	18	0.270796187	0.393191301	0.919102255	0.27923196	0.638397929	1.78347114	0.407750566
chr5	6760000	7250000	0.782013914	50	0.133237753	0.327870583	0.005686893	0.384674117	0.313468384	0.087774188	0.356370895
chr5	7250000	7390000	0.723895119	15	0.275016387	0.221133153	0.001372698	0.208820203	0.226492577	0.063984922	0.337060463
chr5	7390000	7740000	0.565740534	36	0.157835492	0.265359783	0.001058939	0.38734378	0.300655778	0.093844553	0.322060619
chr5	7740000	7890000	1.04643842	16	0.150661151	0.741131111	0.218625082	0.545716797	0.474182882	0.66686508	0.53394796
chr5	7890000	8730000	0.726888816	85	0.139501066	0.290097659	0.029946067	0.250938176	0.248977748	0.077656914	0.281755803
chr5	8730000	9230000	0.887271288	51	0.123876947	0.259395889	0.002031593	0.287591431	0.264690682	0.085789015	0.218177973
chr5	9230000	9330000	0	11	0.125550959	0.250952623	0.00809892	0.382530297	0.218070104	0.084410878	0.312554903
chr5	9330000	9550000	1.058298626	23	0.129355534	0.42322936	0.005085223	0.585597487	0.334872842	0.130505378	0.379178156
chr5	9550000	10230000	0.833401257	69	0.172324846	0.275578815	0.036386598	0.398590507	0.305762115	0.089258002	0.276726358
chr5	10230000	10440000	1.062907409	22	0.581918733	0.437798969	1.93606021	0.30060671	0.404228213	1.372394553	0.359879994
chr5	10440000	10540000	1.155982358	11	0.560794286	0.433890049	0.002333587	0.514334778	0.601084359	0.246341951	0.418164275
chr5	10540000	10690000	1.172228548	16	0.418503198	0.495650975	0.806506004	0.287393228	0.79558921	1.783538696	0.557959339
chr5	10690000	10790000	1.117919719	11	0.133921023	0.621518179	0.388954062	0.361719063	0.571056648	0.711463118	0.187105621
chr5	10790000	12410000	0.684989257	163	0.174117997	0.293168952	0.000415199	0.35749809	0.242349201	0.083865011	0.25062725
chr5	12410000	12690000	0	29	0.119572342	0.204380641	0.000637324	0.13060111	0.171979108	0.063779843	0.245164613
chr5	12690000	13960000	0.502002024	128	0.136425452	0.229548981	0.000621497	0.233160729	0.223170679	0.075689009	0.207195483
chr5	13960000	14100000	0	15	0.460353518	0.393684022	0.000686349	0.650528022	0.359861922	0.173907738	0.281247088
chr5	14100000	14300000	1.221419438	21	0.309692367	0.480797082	0.702032225	0.278969634	0.592431986	1.205582579	0.220986084
chr5	14300000	14500000	1.009095779	21	0.196696503	0.567575092	0.694619654	0.216040427	0.55038183	0.114270509	0.070965835
chr5	14500000	14680000	0.994381033	19	0.492903767	0.370044366	1.089922445	0.368325804	0.487692618	1.142386075	0.388319622
chr5	14680000	14890000	0.940284003	22	0.358717027	0.366321586	0.71883634	0.269460646	0.476407958	0.30597918	0.157701855
chr5	14890000	15050000	0.953570776	17	0.434197068	0.408970688	0.000643452	0.59150977	0.310453597	0.092952455	0.225869754
chr5	15050000	16440000	0.690774617	140	0.149336393	0.281610925	0.007678222	0.29224134	0.262092423	0.087207637	0.263463476
chr5	16440000	17200000	0.845536802	77	0.70705014	0.369701479	0.071786702	0.387667908	0.326319935	0.280840704	0.463587228
chr5	18350000	18670000	0.676491705	33	0.162169989	0.268249591	0.003324504	0.198202227	0.179117857	0.062446823	0.209272906
chr5	18670000	18790000	1.030500115	13	0.153451173	0.24430746	0.356100816	0.174252791	0.173331464	0.485218995	0.079614001
chr5	18790000	19790000	0.541232726	101	0.163216247	0.198651282	0.000851073	0.171544027	0.166757932	0.063279448	0.17037905
chr5	19790000	21190000	0.490479348	141	0.177564928	0.165682339	0.00992755	0.13038875	0.144109756	0.055330551	0.16726571
chr5	21190000	21470000	0.574941497	29	0.239144685	0.15161023	0.037209929	0.09591572	0.115518246	0.047168372	0.169838358
chr5	21470000	21800000	0.541862985	34	0.276465749	0.210370933	0.288495425	0.198502533	0.180173155	0.066992761	0.141422954
chr5	21800000	22710000	0.564342292	92	0.203272982	0.202576524	0.0219858	0.178817613	0.15732269	0.05799028	0.155197409
chr5	22710000	24590000	0.678208289	189	0.192778601	0.21582225	0.000894444	0.180332398	0.171706047	0.06915119	0.164856346
chr5	24590000	27890000	0.558520219	331	0.163343066	0.201060598	0.016478619	0.124086606	0.168238491	0.070699113	0.179622876
chr5	27890000	29170000	0.562294593	129	0.150399587	0.205401497	0.001431681	0.141296509	0.16414305	0.062536546	0.161246968
chr5	29170000	30010000	0.600274097	85	0.163415535	0.203543015	0.001903802	0.125646054	0.165677129	0.058994645	0.152287667
chr5	30010000	31380000	0.604848142	138	0.13502074	0.231111291	0.001908752	0.231260043	0.207486151	0.074104192	0.190601277
chr5	31380000	31560000	0.809650251	19	0.423153234	0.276230302	0.501339921	0.173426948	0.315465578	0.56082511	0.146679683
chr5	31560000	31830000	0.960607302	28	0.691305283	0.307501657	0.001220176	0.618831396	0.421728701	0.098894075	0.352822574
chr5	31830000	32100000	0.88983626	28	0.843206444	0.383074098	0.006126302	0.531842641	0.386835913	0.122926399	0.457278857
chr5	32100000	32360000	1.06384463	27	0.849883418	0.302189535	0.588570792	0.194009487	0.428438852	0.748478459	0.272358539
chr5	32360000	32440000	0	9	0.795156077	0.255056989	1.799264289	0.122637628	0.25739391	0.107666937	0.053796681
chr5	32440000	32630000	1.18623044	20	0.735684569	0.469070324	2.274308207	0.292609077	0.468202717	1.773746671	0.248039047
chr5	32630000	33420000	0.826258498	80	0.193888823	0.271051396	0.008462077	0.356136786	0.247063451	0.083444147	0.261183636
chr5	33420000	33970000	1.048871134	56	0.217621663	0.361184149	0.802005218	0.254419585	0.374012483	0.420853742	0.192405513
chr5	33970000	34190000	0.873942486	23	0.281538515	0.264385092	0.532731729	0.108110305	0.257884447	0.249265272	0.132636047
chr5	34190000	34470000	0.836334955	29	0.182347822	0.049419909	0.188280278	0.088129204	0.090432043	0.028095943	0.14629209
chr5	34470000	34910000	0.988548874	45	0.467962667	0.376322328	0.052240529	0.584471338	0.355027864	0.106361883	0.243351074
chr5	34910000	35060000	1.04770161	16	0.40176307	0.411218317	0.709868044	0.29730334	0.392038978	1.213908823	0.301770131
chr5	35060000	35200000	1.006120503	15	0.167401279	0.365204752	0.016325305	0.246337053	0.333436886	0.105821218	0.08088579
chr5	35200000	35340000	1.064366073	15	0.173379896	0.330024478	0.009608888	0.196786496	0.324240866	0.587348775	0.119475507
chr5	35340000	35620000	0.866874758	29	0.161422662	0.306570962	0.005074081	0.193955036	0.23345721	0.123868247	0.152505688
chr5	35620000	35760000	0.925133761	15	0.197294365	0.271390687	0.001813923	0.329865134	0.206991604	0.082852271	0.11140873
chr5	35760000	35950000	0.99615629	20	0.171806576	0.459195159	0.008561303	0.416224676	0.373258787	0.212462755	0.181691815
chr5	35950000	36060000	0	12	0.190228726	0.415766878	0.000374372	0.57118278	0.263409436	0.088221635	0.239188855
chr5	36060000	36260000	0.985120857	21	0.196696503	0.433890049	0.567645062	0.240815705	0.306884729	0.781231293	0.291036231
chr5	36260000	36720000	0.939532647	47	0.234725707	0.433890049	0.07182793	0.496367315	0.305603048	0.126578868	0.221689439
chr5	36720000	36860000	0.992076341	15	0.215230216	0.489173338	0.022404397	0.535853877	0.374250989	0.44256238	0.289531886
chr5	36860000	37050000	1.022263683	20	0.321586668	0.318474062	1.116112084	0.106924885	0.282440255	0.944446813	0.185547344
chr5	37050000	37400000	0.961366675	36	0.973318867	0.215102248	0.648894093	0.12146965	0.263103557	0.435261536	0.16944592
chr5	37400000	37820000	0.897292967	43	0.358717027	0.27474119	0.257266539	0.165640432	0.236617215	0.066719321	0.083502042
chr5	37820000	38580000	0.807423161	77	0.200441005	0.395932385	0.000866967	0.66841093	0.357604199	0.09429357	0.365632689
chr5	38580000	38820000	0.879959215	25	0.230176759	0.362552271	0.002202037	0.49344096	0.296443189	0.105513598	0.247108633
chr5	38820000	38930000	0.791059833	12	0.213056174	0.477598875	0.000748745	0.45676604	0.334322065	0.07934727	0.31660613
chr5	38930000	39110000	1.027892593	19	0.251101919	0.338773012	0.568449616	0.140943806	0.277957234	0.517120309	0.140066379
chr5	39110000	39570000	0.906452308	47	0.200153703	0.335997112	0.00258127	0.408899811	0.277038939	0.090752305	0.168871482
chr5	39570000	39710000	0.851289301	15	0.251101919	0.296519455	0.000441224	0.368089849	0.224545184	0.070957638	0.230448195
chr5	39710000	39940000	0.742198649	24	0.185597071	0.230456289	0.004058412	0.274466996	0.220643343	0.070404814	0.153543658
chr5	39940000	40500000	0.937074145	57	0.143486811	0.229928221	0.000686349	0.357471873	0.234356527	0.078340514	0.101597785
chr5	40500000	40590000	1.020766076	10	0.102300782	0.263200571	0.003965573	0.527438147	0.249242209	0.077839208	0.208573422
chr5	40590000	40700000	0.992459762	12	0.296756813	0.336877778	0.01647238	0.578390134	0.276421559	0.452070629	0.523052195
chr5	40700000	40890000	1.026785507	20	0.691631601	0.417225709	4.052313734	0.198202227	0.319648549	1.279007653	0.270047693
chr5	40890000	41240000	0.763980089	36	0.246319025	0.288813299	0.001333478	0.361011198	0.237311424	0.074156884	0.175114466
chr5	41240000	41680000	0.699390079	45	0.1046258	0.300631435	0.002199437	0.341898841	0.243082296	0.073996549	0.177241162
chr5	41680000	41850000	1.025659706	18	0.147707011	0.353182361	0.979299112	0.19470454	0.279896318	0.090186893	0.072536869
chr5	41850000	41960000	1.037518758	12	0.213056174	0.405106189	0.697829896	0.162165458	0.383134738	1.477320877	0.392913479
chr5	41960000	42100000	0.844467874	15	0.101636491	0.296519455	0.006520317	0.322078618	0.205612201	0.077930354	0.149344384
chr5	42100000	42590000	0.680620301	50	0.114447813	0.256552748	0.013306769	0.312674125	0.233748932	0.072539683	0.189802852
chr5	42590000	42890000	0.81002568	31	0.161821237	0.322094956	0.116519207	0.383521308	0.258006077	0.075606116	0.18415507
chr5	42890000	43100000	1.166065518	22	0.581918733	0.715890661	0.266107369	0.344966256	0.397520527	2.274746023	1.246644068
chr5	43100000	43320000	1.110503394	23	0.776133204	0.623650317	1.055355406	0.183787519	0.465269463	1.094418099	0.356424692
chr5	43320000	43410000	1.03406905	10	0.418503198	0.336167065	0.078701369	0.263168512	0.28601427	0.163334731	0.259784132
chr5	43410000	43480000	0	8	0.490246604	0.197679636	0.302679974	0.184044925	0.197389876	0.054961408	0.103777995
chr5	43480000	43720000	1.048037973	25	0.289464712	0.387960247	1.104507365	0.12965729	0.398192197	1.228838638	0.234645099
chr5	43720000	43920000	0.660958247	21	0.06277548	0.255643326	0.003122889	0.272528061	0.237116685	0.075510412	0.18771608
chr5	43920000	44780000	0.571688739	87	0.103165905	0.241080329	0.008810808	0.206268596	0.187612657	0.065301249	0.141115359
chr5	44780000	44970000	0.955070948	20	0.18061717	0.309833293	0.34035693	0.161169705	0.256551891	0.555788061	0.124501465
chr5	44970000	46060000	0.651295658	110	0.122863324	0.213878854	0.003066532	0.119557765	0.163928371	0.0640075	0.171712538
chr5	49830000	49950000	1.02383327	13	0.237151812	0.171992452	0.02253513	0.087539317	0.145468423	0.037324538	0.069439688
chr5	49950000	50240000	0.941595612	30	0.184718653	0.287103388	0.616696542	0.205720242	0.271368411	0.305328582	0.147667878
chr5	50240000	51960000	0.637784426	173	0.124091065	0.24162576	0.002294481	0.255473451	0.199740774	0.067905287	0.212755538
chr5	51960000	52230000	0.938656761	28	0.158101208	0.3118449	0.049086674	0.385760259	0.261387367	0.43981279	0.208912565
chr5	52230000	52430000	1.023515842	21	0.192511471	0.350630067	0.059369201	0.547038145	0.325476919	0.277924253	0.259444988
chr5	52430000	52990000	0.745490737	57	0.228682105	0.255056989	0.10754846	0.301727497	0.24888083	0.169293441	0.149562405
chr5	52990000	53520000	0.778677564	54	0.306375926	0.237632796	0.199326152	0.195210495	0.252651734	0.073240603	0.101359196
chr5	53520000	53810000	0.909580827	30	0.349233703	0.426207001	0.136725484	0.369066215	0.324785539	0.324337365	0.186400436
chr5	53810000	54170000	0.952693652	37	0.211576617	0.32574328	0.00377492	0.60121342	0.347409728	0.134942561	0.249185889
chr5	54170000	54440000	0.853863386	28	0.161201232	0.317056793	0.001271017	0.639752742	0.300964315	0.088047628	0.190372706
chr5	54440000	54570000	0.959669331	14	0.547273413	0.494327957	0.127396961	0.731823606	0.392087524	0.227922623	0.884460877
chr5	54570000	54720000	1.027697425	16	0.418503198	0.404964046	1.105022127	0.130152795	0.293259292	0.813866338	0.108661666
chr5	54720000	54830000	0.924291358	12	0.692432564	0.230270886	0.290575271	0.191895792	0.245612431	0.119542926	0.084631788
chr5	54830000	54990000	1.117453436	17	0.789924787	0.279976349	0.256866168	0.215544921	0.317198472	0.305056321	0.162725423
chr5	54990000	55230000	0.973009621	25	0.467328571	0.297077872	0.060427323	0.24981739	0.355845424	0.312473376	0.195601172
chr5	55230000	55380000	1.196081634	16	0.78120597	0.403400478	1.650120619	0.183006722	0.396784846	1.44972334	0.242555628
chr5	55380000	55550000	1.119167922	18	0.576057343	0.309034566	0.002382035	0.280397856	0.340548687	0.148622595	0.117064451
chr5	55550000	56130000	1.099314971	59	0.191934225	0.399922888	0.107626646	0.41126962	0.411772805	0.342752124	0.204556322
chr5	56130000	56430000	0.961413728	31	0.56916435	0.304113927	0.316132417	0.3531303	0.336981862	0.438132655	0.242352142
chr5	56430000	56580000	1.060593819	16	1.171808955	0.334603498	0.811859528	0.183667397	0.308658119	1.441301393	0.254561318
chr5	56580000	56780000	0.927465343	21	0.225991727	0.323658523	0.003157206	0.585687579	0.29476762	0.088143332	0.16696048
chr5	56780000	57380000	0.755223127	61	0.110205842	0.267760976	0.000869376	0.403837037	0.245825857	0.083166727	0.174794702
chr5	57380000	57770000	0.867464759	40	0.156670428	0.259191422	0.006529116	0.327541885	0.239118727	0.083483286	0.215930233
chr5	57770000	58160000	0.904699859	40	0.137354896	0.262799656	0.003396548	0.407839197	0.228691022	0.083630523	0.2053646
chr5	58160000	58320000	0.831134509	17	0.198789019	0.450014342	0.005447896	0.460820177	0.287355357	0.079314643	0.158910055
chr5	58320000	58490000	0.951981964	18	0.260949053	0.361460073	0.010860466	0.493173775	0.277936197	0.117546962	0.249390373
chr5	58490000	58680000	0.805848885	20	0.136564202	0.344396369	0.024780817	0.481944361	0.214460879	0.086133549	0.169321992
chr5	58680000	58980000	0.786719063	31	0.156241194	0.365093069	0.056028969	0.329346033	0.242316945	0.087090589	0.134504421
chr5	58980000	59110000	0.979664476	14	0.17383979	0.483503257	0.051106613	0.424610155	0.271586366	0.119261838	0.245357477
chr5	59110000	59440000	0.686580029	34	0.116673619	0.248038701	0.166762044	0.324931529	0.227195802	0.076041133	0.180917788
chr5	59440000	59570000	0.993542752	14	0.109454683	0.303091594	0.116415375	0.320935144	0.229205611	0.091434075	0.110586959
chr5	59570000	59680000	1.13371052	12	0.175010428	0.324084951	0.207963792	0.290996905	0.310500929	0.087177592	0.103777995
chr5	59680000	59790000	0.811146486	12	0.098918938	0.213213784	0.262871723	0.301807936	0.314080984	0.075693119	0.104055476
chr5	59790000	59980000	1.044887912	20	0.171806576	0.29378615	0.39743228	0.202374905	0.341710458	0.144160362	0.055101939
chr5	59980000	60240000	0.948615445	27	0.34767958	0.285952486	0.300858509	0.265667215	0.274673899	0.395110051	0.196520774
chr5	60240000	60460000	1.026926664	23	0.251101919	0.291036814	0.58954272	0.120272715	0.251068573	0.777812052	0.15941299
chr5	60460000	60640000	1.036080517	19	0.269702061	0.364832474	0.065203169	0.400258385	0.398181679	0.474691561	0.288611353
chr5	60640000	61500000	0.73411561	87	0.157668647	0.326167504	0.089512698	0.529614787	0.319729658	0.101891315	0.185196162
chr5	61500000	61710000	1.136568854	22	0.617790435	0.288143199	1.012463042	0.178853914	0.374061659	0.985203741	0.337641853
chr5	61710000	61940000	0.901480816	24	0.615017743	0.27838304	0.481429165	0.128400573	0.235526314	0.082887937	0.059718795
chr5	61940000	62100000	0.873144285	17	0.282489659	0.326883382	0.030842815	0.373487321	0.448995703	0.081826872	0.157956213
chr5	62100000	63530000	0.595774934	144	0.114137236	0.243555745	0.005356403	0.212478331	0.203936036	0.082519554	0.186787585
chr5	63530000	63900000	0.674807429	38	0.137992946	0.251016011	0.016750629	0.338015148	0.192819644	0.072321142	0.164493897
chr5	63900000	64100000	0.956855774	21	0.221806695	0.313104441	0.468776467	0.350322435	0.282801974	0.618438885	0.225106681
chr5	64100000	64240000	0.865874909	15	0.167401279	0.341751236	0.472208213	0.097685383	0.234390335	0.077520194	0.048618683
chr5	64240000	64410000	1.17972469	18	0.246178352	0.401469012	0.153257727	0.182462638	0.440425744	0.271574015	0.155487446
chr5	64410000	64790000	0.950682606	39	0.308370778	0.259223074	0.297333675	0.131439371	0.233065027	0.239209489	0.081929996
chr5	64790000	65020000	0.978277975	24	0.615017743	0.279402758	0.851401196	0.120213959	0.279319128	1.065309725	0.221755793
chr5	65020000	65210000	1.054677178	20	0.660794523	0.267863843	0.348520872	0.226889391	0.294118916	0.110009165	0.062973644
chr5	65210000	65470000	1.048815274	27	0.447476497	0.248968095	1.508595425	0.121970601	0.357076068	0.932671741	0.259327592
chr5	65470000	65590000	0.935677335	13	0.230176759	0.347893823	0.245655799	0.44595501	0.288065344	0.081348352	0.201960118
chr5	65590000	65800000	0.833021355	22	0.1514583	0.397592941	0.002843446	0.557797695	0.301755694	0.080391313	0.164969222
chr5	65800000	66420000	0.834910115	63	0.166051269	0.3483982	0.010638412	0.603238067	0.303880492	0.114659499	0.174029987
chr5	66420000	66540000	0.991890364	13	0.216226652	0.566793308	0.122627714	0.631769597	0.427980091	0.179923414	0.204758054
chr5	66540000	67340000	0.946922808	81	0.133921023	0.249193609	0.005078984	0.264971602	0.254837958	0.082472874	0.126899122
chr5	67340000	67570000	1.036338945	24	0.363915825	0.348743589	0.189820301	0.236980923	0.380273089	0.632894341	0.16270054
chr5	67570000	67770000	1.189636722	21	0.154846183	0.368220204	0.299042323	0.316628057	0.458159267	0.221937446	0.13674277
chr5	67770000	68330000	0.936574307	57	0.185337131	0.371905757	0.002524784	0.54806455	0.305659495	0.091875786	0.158773792
chr5	68330000	68670000	0.999943635	35	1.223506409	0.353182361	0.909170379	0.146319879	0.356140556	1.22579863	0.342575112
chr5	70600000	70740000	0	15	0.173379896	0.02847927	0.003284671	0.050258422	0.041084574	0.006562556	0.165695959
chr5	70740000	70950000	1.047591666	22	0.876863844	0.326115558	0.987198856	0.137325828	0.288394417	0.623169394	0.154940256
chr5	70950000	71080000	1.044583246	14	0.399187666	0.451029157	0.197351778	0.535146012	0.30674346	0.097618023	0.254044776
chr5	71080000	71390000	0.881578923	32	0.156601197	0.350289613	0.991066028	0.627853505	0.461256337	0.093542887	0.412158148
chr5	71390000	71640000	1.075996149	26	0.321410456	0.436235401	0.832376791	0.567651177	0.412239209	0.587775341	0.280322679
chr5	71640000	71860000	1.134425454	23	0.209251599	0.411502602	0.09677523	0.338295164	0.485699873	0.21063568	0.102113108
chr5	71860000	72110000	0.867534594	26	0.184141407	0.339606914	0.003239568	0.615616116	0.289250548	0.101063365	0.142725266
chr5	72110000	72250000	1.037258953	15	0.460353518	0.309921464	1.747101753	0.177674139	0.351585503	0.905632748	0.266639681
chr5	72250000	72510000	0.928151841	27	0.424941709	0.427575641	0.004883638	0.56601982	0.336759521	0.167408283	0.276584793
chr5	72510000	72770000	0.901771491	27	0.241444153	0.478090907	0.001029524	1.084013716	0.449017549	0.10799822	0.962881353
chr5	72770000	72870000	1.047113752	11	0.627754797	0.494869192	2.330773068	0.385503331	0.397592653	2.170565444	0.431899598
chr5	72870000	73200000	1.055722393	34	0.29422043	0.435666831	0.080906005	0.304210387	0.319829726	0.222903185	0.135318366
chr5	73200000	73960000	1.031043468	77	0.187225115	0.38050244	0.070332726	0.495114378	0.375236785	0.29406296	0.178278065
chr5	73960000	74220000	0.926131584	27	0.560150435	0.328349227	0.718132392	0.26071216	0.283062667	0.6934855	0.226456734
chr5	74220000	74340000	0.99633511	13	0.383627932	0.396755315	0.003145767	0.608646004	0.287465799	0.089483187	0.185681217
chr5	74340000	74510000	0.92291239	18	0.231407651	0.291099524	0.00452183	0.463443441	0.261564735	0.139840351	0.271833711
chr5	74510000	74620000	0.916563392	12	0.479376391	0.228138748	0.010232842	0.350457573	0.260862089	0.17278912	0.224759829
chr5	74620000	74900000	1.044710702	29	0.457364209	0.263852057	1.413045819	0.123876392	0.286942888	1.083847163	0.239278046
chr5	74900000	75010000	1.055857711	12	0.266320217	0.262252954	0.413556559	0.176580165	0.353358319	0.203588389	0.145955148
chr5	75010000	75570000	1.035915597	57	0.147970774	0.343007674	0.119289933	0.403483104	0.305815016	0.180675374	0.218784072
chr5	75570000	75690000	1.066005579	13	0.571954371	0.392846396	0.054049995	0.405488722	0.411634616	0.1019247	0.145238322
chr5	75690000	76110000	1.093034799	43	0.571954371	0.446175225	0.288103225	0.22415728	0.375386968	0.531430328	0.211480368
